,"V skladu s Pravilnikom o prvih meritvah in obratovalnem monitoringu emisije snovi v zrak iz nepremičnih virov onesnaževanja ter o pogojih za njegovo izvajanje (Uradni list RS, št. 70/96, 71/00, 99/01 in 17/03), morajo vsi zavezanci za izvedbo emisijskega monitoringa snovi v zrak iz nepremičnih virov onesnaževanja pripraviti letno poročilo.

Na osnovi oddanih letnih poročil smo na Agenciji RS za okolje zbrali podatke o letnih količinah izpuščenih snovi v zrak iz industrijskih obratov, ki jih objavljamo na tej spletni strani.

Na tej spletni strani so osnovni podatki o zavezancu, obratu s katerim upravlja zavezanec in o letnih količinah izpuščenih snovi v zrak iz posameznega obrata. Podatki so v obliki excelove tabele, tako da jih lahko poljubno razvrščate.  
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
0,Podatki o zavezancu,,,,,Podatki o obratu,,,,,Podatki o emisijah v zrak,
1,Leto poročanja,Naziv zavezanca,Naslov zavezanca,Poštna številka,Ime pošte,Naselje obrata,Ulica obrata,Hišna št.obrata,Dodatek k hiš. št.,Občina obrata,Onesnažilo,Letna količina [Kg]
2,2006,ABRASIV MUTA d.o.o.,KOROŠKA CESTA 49,2366,MUTA,MUTA,KOROŠKA CESTA,49,,MUTA,"krom in njegove spojine, izražene kot Cr",3.42
3,2006,ABRASIV MUTA d.o.o.,KOROŠKA CESTA 49,2366,MUTA,MUTA,KOROŠKA CESTA,49,,MUTA,ogljikov monoksid (CO),64013
4,2006,ABRASIV MUTA d.o.o.,KOROŠKA CESTA 49,2366,MUTA,MUTA,KOROŠKA CESTA,49,,MUTA,"organske spojine, izražene kot skupni organski ogljik (TOC)",407
5,2006,ABRASIV MUTA d.o.o.,KOROŠKA CESTA 49,2366,MUTA,MUTA,KOROŠKA CESTA,49,,MUTA,skupni prah,2985
6,2006,ABRASIV MUTA d.o.o.,KOROŠKA CESTA 49,2366,MUTA,MUTA,KOROŠKA CESTA,49,,MUTA,"svinec in njegove spojine, izražene kot Pb",19.9
7,2006,ABRASIV MUTA d.o.o.,KOROŠKA CESTA 49,2366,MUTA,MUTA,KOROŠKA CESTA,49,,MUTA,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",674.58
8,2006,AC AVTOCENTER D.O.O.,LJUBLJANSKA CESTA 100,2310,SLOVENSKA BISTRICA,SLOVENSKA BISTRICA,LJUBLJANSKA CESTA,100,,SLOVENSKA BISTRICA,skupni prah,1.9
9,2006,"ACER FURNIRNICA, SPAJALNICA FURNIRJA IN TRGOVINA D.O.O.",CESTA LEONA DOBROTINŠKA 9,3230,ŠENTJUR,ŠENTJUR,CESTA LEONA DOBROTINŠKA,9,,ŠENTJUR,skupni prah,77
10,2006,"ACRONI, D.O.O.",CESTA BORISA KIDRIČA 44,4270,JESENICE,KOROŠKA BELA,CESTA BORISA KIDRIČA,44,,JESENICE,"antimon in njegove spojine, izražene kot Sb",8.7
11,2006,"ACRONI, D.O.O.",CESTA BORISA KIDRIČA 44,4270,JESENICE,KOROŠKA BELA,CESTA BORISA KIDRIČA,44,,JESENICE,arzen in njegove spojine (As),8.7
12,2006,"ACRONI, D.O.O.",CESTA BORISA KIDRIČA 44,4270,JESENICE,KOROŠKA BELA,CESTA BORISA KIDRIČA,44,,JESENICE,"baker in njegove spojine, izražene kot Cu",19
13,2006,"ACRONI, D.O.O.",CESTA BORISA KIDRIČA 44,4270,JESENICE,KOROŠKA BELA,CESTA BORISA KIDRIČA,44,,JESENICE,cink in njegove spojine (Zn),985
14,2006,"ACRONI, D.O.O.",CESTA BORISA KIDRIČA 44,4270,JESENICE,KOROŠKA BELA,CESTA BORISA KIDRIČA,44,,JESENICE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",75583.8
15,2006,"ACRONI, D.O.O.",CESTA BORISA KIDRIČA 44,4270,JESENICE,KOROŠKA BELA,CESTA BORISA KIDRIČA,44,,JESENICE,"kadmij in njegove spojine, izražene kot Cd",8.7
16,2006,"ACRONI, D.O.O.",CESTA BORISA KIDRIČA 44,4270,JESENICE,KOROŠKA BELA,CESTA BORISA KIDRIČA,44,,JESENICE,"kobalt in njegove spojine, izražene kot Co",8.7
17,2006,"ACRONI, D.O.O.",CESTA BORISA KIDRIČA 44,4270,JESENICE,KOROŠKA BELA,CESTA BORISA KIDRIČA,44,,JESENICE,"kositer in njegove spojine, izražene kot Sn",8.7
18,2006,"ACRONI, D.O.O.",CESTA BORISA KIDRIČA 44,4270,JESENICE,KOROŠKA BELA,CESTA BORISA KIDRIČA,44,,JESENICE,"krom in njegove spojine, izražene kot Cr",20.3
19,2006,"ACRONI, D.O.O.",CESTA BORISA KIDRIČA 44,4270,JESENICE,KOROŠKA BELA,CESTA BORISA KIDRIČA,44,,JESENICE,"mangan in njegove spojine, izražene kot Mn",64
20,2006,"ACRONI, D.O.O.",CESTA BORISA KIDRIČA 44,4270,JESENICE,KOROŠKA BELA,CESTA BORISA KIDRIČA,44,,JESENICE,"nikelj in njegove spojine, izražene kot Ni",28.4
21,2006,"ACRONI, D.O.O.",CESTA BORISA KIDRIČA 44,4270,JESENICE,KOROŠKA BELA,CESTA BORISA KIDRIČA,44,,JESENICE,ogljikov dioksid (CO2),2169720
22,2006,"ACRONI, D.O.O.",CESTA BORISA KIDRIČA 44,4270,JESENICE,KOROŠKA BELA,CESTA BORISA KIDRIČA,44,,JESENICE,ogljikov monoksid (CO),8142215.8
23,2006,"ACRONI, D.O.O.",CESTA BORISA KIDRIČA 44,4270,JESENICE,KOROŠKA BELA,CESTA BORISA KIDRIČA,44,,JESENICE,"organske spojine, izražene kot skupni organski ogljik (TOC)",2840.53
24,2006,"ACRONI, D.O.O.",CESTA BORISA KIDRIČA 44,4270,JESENICE,KOROŠKA BELA,CESTA BORISA KIDRIČA,44,,JESENICE,policiklični aromatski ogljikovodiki,0.025
25,2006,"ACRONI, D.O.O.",CESTA BORISA KIDRIČA 44,4270,JESENICE,KOROŠKA BELA,CESTA BORISA KIDRIČA,44,,JESENICE,poliklorirani dibenzodioksini (PCDD) in poliklorirani dibenzofurani (PCDF),1.9e-05
26,2006,"ACRONI, D.O.O.",CESTA BORISA KIDRIČA 44,4270,JESENICE,KOROŠKA BELA,CESTA BORISA KIDRIČA,44,,JESENICE,"selen in njegove spojine, izražene kot Se",8.7
27,2006,"ACRONI, D.O.O.",CESTA BORISA KIDRIČA 44,4270,JESENICE,KOROŠKA BELA,CESTA BORISA KIDRIČA,44,,JESENICE,skupni prah,5527.92
28,2006,"ACRONI, D.O.O.",CESTA BORISA KIDRIČA 44,4270,JESENICE,KOROŠKA BELA,CESTA BORISA KIDRIČA,44,,JESENICE,"svinec in njegove spojine, izražene kot Pb",81
29,2006,"ACRONI, D.O.O.",CESTA BORISA KIDRIČA 44,4270,JESENICE,KOROŠKA BELA,CESTA BORISA KIDRIČA,44,,JESENICE,"talij in njegove spojine, izražene kot Tl",8.7
30,2006,"ACRONI, D.O.O.",CESTA BORISA KIDRIČA 44,4270,JESENICE,KOROŠKA BELA,CESTA BORISA KIDRIČA,44,,JESENICE,"vanadij in njegove spojine, izražene kot V",8.7
31,2006,"ACRONI, D.O.O.",CESTA BORISA KIDRIČA 44,4270,JESENICE,KOROŠKA BELA,CESTA BORISA KIDRIČA,44,,JESENICE,"živo srebro in njegove spojine, izražene kot Hg",1.7
32,2006,"ACRONI, D.O.O.",CESTA BORISA KIDRIČA 44,4270,JESENICE,KOROŠKA BELA,CESTA BORISA KIDRIČA,44,,JESENICE,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",48096.3
33,2006,ADK d.o.o. MARIBOR,MIKLAVŠKA CESTA 59,2311,HOČE,DOLANE,,33,A,CIRKULANE,"organske spojine, izražene kot skupni organski ogljik (TOC)",29636.6
34,2006,ADK d.o.o. MARIBOR,MIKLAVŠKA CESTA 59,2311,HOČE,DOLANE,,33,A,CIRKULANE,skupni prah,479.98
35,2006,ADK d.o.o. MARIBOR,MIKLAVŠKA CESTA 59,2311,HOČE,DOLANE,,33,A,CIRKULANE,"VSOTA anorg. sp., ki so v parah ali v pl. stanju IV. nev. sk.",46.08
36,2006,ADK d.o.o. MARIBOR,MIKLAVŠKA CESTA 59,2311,HOČE,DOLANE,,33,A,CIRKULANE,VSOTA prašnate anorg. snovi I.,0.0192
37,2006,ADK d.o.o. MARIBOR,MIKLAVŠKA CESTA 59,2311,HOČE,DOLANE,,33,A,CIRKULANE,VSOTA prašnate anorg. snovi II.,0.384
38,2006,ADK d.o.o. MARIBOR,MIKLAVŠKA CESTA 59,2311,HOČE,DOLANE,,33,A,CIRKULANE,VSOTA prašnate anorg. snovi III.,1.344
39,2006,ADK d.o.o. MARIBOR,MIKLAVŠKA CESTA 59,2311,HOČE,SPODNJE HOČE,MIKLAVŠKA CESTA,59,,HOČE-SLIVNICA,"dušikovi oksidi (NO in NO2), izraženi kot NO2",32.6
40,2006,ADK d.o.o. MARIBOR,MIKLAVŠKA CESTA 59,2311,HOČE,SPODNJE HOČE,MIKLAVŠKA CESTA,59,,HOČE-SLIVNICA,"organske spojine, izražene kot skupni organski ogljik (TOC)",6839.08
41,2006,ADK d.o.o. MARIBOR,MIKLAVŠKA CESTA 59,2311,HOČE,SPODNJE HOČE,MIKLAVŠKA CESTA,59,,HOČE-SLIVNICA,skupni prah,133.9
42,2006,ADK d.o.o. MARIBOR,MIKLAVŠKA CESTA 59,2311,HOČE,SPODNJE HOČE,MIKLAVŠKA CESTA,59,,HOČE-SLIVNICA,VSOTA prašnate anorg. snovi I.,0.011
43,2006,ADK d.o.o. MARIBOR,MIKLAVŠKA CESTA 59,2311,HOČE,SPODNJE HOČE,MIKLAVŠKA CESTA,59,,HOČE-SLIVNICA,VSOTA prašnate anorg. snovi II.,0.08
44,2006,ADK d.o.o. MARIBOR,MIKLAVŠKA CESTA 59,2311,HOČE,SPODNJE HOČE,MIKLAVŠKA CESTA,59,,HOČE-SLIVNICA,VSOTA prašnate anorg. snovi III.,1.152
45,2006,ADUT D.O.O.,KOMPOLE 63,3220,ŠTORE,KOMPOLE,,63,,ŠTORE,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",3.73
46,2006,ADUT D.O.O.,KOMPOLE 63,3220,ŠTORE,KOMPOLE,,63,,ŠTORE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",124.5
47,2006,ADUT D.O.O.,KOMPOLE 63,3220,ŠTORE,KOMPOLE,,63,,ŠTORE,formaldehid (CH2O),0.54
48,2006,ADUT D.O.O.,KOMPOLE 63,3220,ŠTORE,KOMPOLE,,63,,ŠTORE,"hlapne organske spojine, razen metana",4.2
49,2006,ADUT D.O.O.,KOMPOLE 63,3220,ŠTORE,KOMPOLE,,63,,ŠTORE,ogljikov monoksid (CO),49.3
50,2006,ADUT D.O.O.,KOMPOLE 63,3220,ŠTORE,KOMPOLE,,63,,ŠTORE,skupni prah,103.17
51,2006,ADUT D.O.O.,KOMPOLE 63,3220,ŠTORE,KOMPOLE,,63,,ŠTORE,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",124.5
52,2006,AERO PAPIROTI D.O.O.,IPAVČEVA ULICA 32,3000,CELJE,KRŠKO,TOVARNIŠKA ULICA,14,,KRŠKO,"VSOTA org. spojine I., II. in III. nev. sk.",31.616
53,2006,AERO PAPIROTI D.O.O.,IPAVČEVA ULICA 32,3000,CELJE,KRŠKO,TOVARNIŠKA ULICA,14,,KRŠKO,VSOTA org. spojine III. nev. sk.,103.052
54,2006,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,CELJE,IPAVČEVA ULICA,23,A,CELJE,ogljikov dioksid (CO2),119436.2
55,2006,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,CELJE,IPAVČEVA ULICA,23,A,CELJE,ogljikov monoksid (CO),3061.73
56,2006,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,CELJE,IPAVČEVA ULICA,23,A,CELJE,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",324.91
57,2006,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,CELJE,IPAVČEVA ULICA,32,,CELJE,amonijak (NH3),2.98
58,2006,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,CELJE,IPAVČEVA ULICA,32,,CELJE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",33.67
59,2006,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,CELJE,IPAVČEVA ULICA,32,,CELJE,ocetna kislina (C2H4O2),1.6
60,2006,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,CELJE,IPAVČEVA ULICA,32,,CELJE,ogljikov dioksid (CO2),420147.25
61,2006,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,CELJE,IPAVČEVA ULICA,32,,CELJE,ogljikov monoksid (CO),3875.61
62,2006,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,CELJE,IPAVČEVA ULICA,32,,CELJE,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",149.26
63,2006,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,CELJE,IPAVČEVA ULICA,32,,CELJE,amonijak (NH3),188.14
64,2006,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,ŠEMPETER V SAVINJ. DOLINI,TOVARNIŠKA CESTA,23,,ŽALEC,2-butanon (C4H8O),38.92
65,2006,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,ŠEMPETER V SAVINJ. DOLINI,TOVARNIŠKA CESTA,23,,ŽALEC,amonijak (NH3),340.37
66,2006,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,ŠEMPETER V SAVINJ. DOLINI,TOVARNIŠKA CESTA,23,,ŽALEC,cikloheksanon (C6H10O),15.38
67,2006,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,ŠEMPETER V SAVINJ. DOLINI,TOVARNIŠKA CESTA,23,,ŽALEC,etilacetat (C4H8O2),425.69
68,2006,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,ŠEMPETER V SAVINJ. DOLINI,TOVARNIŠKA CESTA,23,,ŽALEC,etilbenzen (C8H10),0.32
69,2006,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,ŠEMPETER V SAVINJ. DOLINI,TOVARNIŠKA CESTA,23,,ŽALEC,formaldehid (CH2O),8.1
70,2006,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,ŠEMPETER V SAVINJ. DOLINI,TOVARNIŠKA CESTA,23,,ŽALEC,ksilen (C8H10),52.91
71,2006,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,ŠEMPETER V SAVINJ. DOLINI,TOVARNIŠKA CESTA,23,,ŽALEC,ogljikov monoksid (CO),130799.1
72,2006,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,ŠEMPETER V SAVINJ. DOLINI,TOVARNIŠKA CESTA,23,,ŽALEC,toluen (C7H9),83444.03
73,2006,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,ŠEMPETER V SAVINJ. DOLINI,TOVARNIŠKA CESTA,23,,ŽALEC,trikloreten (C2HCl3),0.32
74,2006,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,ŠEMPETER V SAVINJ. DOLINI,TOVARNIŠKA CESTA,23,,ŽALEC,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",14587.26
75,2006,"AGROMEX, PROIZVODNJA, STORITVE, TRGOVINA MURSKA SOBOTA D.O.O.",LEDAVSKO NASELJE 16,9000,MURSKA SOBOTA,MURSKA SOBOTA,LEDAVSKO NASELJE,16,,MURSKA SOBOTA,skupni prah,30.98
76,2006,"AGRORUŠE PROIZVODNJA, TRGOVINA IN STORITVE, D.O.O.",TOVARNIŠKA CESTA 27,2342,RUŠE,RUŠE,TOVARNIŠKA CESTA,51,,RUŠE,skupni prah,16.15
77,2006,AKERS VALJI RAVNE,KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,"dušikovi oksidi (NO in NO2), izraženi kot NO2",31.85
78,2006,AKERS VALJI RAVNE,KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,ogljikov monoksid (CO),955.9
79,2006,AKERS VALJI RAVNE,KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,skupni prah,20.66
80,2006,AKERS VALJI RAVNE,KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,,RAVNE NA KOROŠKEM,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",8.1
81,2006,"AKRIPOL, PROIZVODNJA IN PREDELAVA POLIMEROV, d.d.",PRIJATELJEVA CESTA 11,8210,TREBNJE,TREBNJE,PRIJATELJEVA CESTA,11,,TREBNJE,metilakrilat (C4H6O2),218
82,2006,"AKRIPOL, PROIZVODNJA IN PREDELAVA POLIMEROV, d.d.",PRIJATELJEVA CESTA 11,8210,TREBNJE,TREBNJE,PRIJATELJEVA CESTA,11,,TREBNJE,metilmetakrilat (C5H8O2),7366.19
83,2006,"AKRIPOL, PROIZVODNJA IN PREDELAVA POLIMEROV, d.d.",PRIJATELJEVA CESTA 11,8210,TREBNJE,TREBNJE,PRIJATELJEVA CESTA,11,,TREBNJE,mravljična kislina (CH2O2),56.2
84,2006,"AKRIPOL, PROIZVODNJA IN PREDELAVA POLIMEROV, d.d.",PRIJATELJEVA CESTA 11,8210,TREBNJE,TREBNJE,PRIJATELJEVA CESTA,11,,TREBNJE,skupni prah,5.9
85,2006,ALBOMAY D.O.O.,CESTA ŽELEZARJEV 8,4270,JESENICE,JESENICE,CESTA ŽELEZARJEV,8,,JESENICE,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",2.9
86,2006,ALBOMAY D.O.O.,CESTA ŽELEZARJEV 8,4270,JESENICE,JESENICE,CESTA ŽELEZARJEV,8,,JESENICE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",14.7
87,2006,ALBOMAY D.O.O.,CESTA ŽELEZARJEV 8,4270,JESENICE,JESENICE,CESTA ŽELEZARJEV,8,,JESENICE,ogljikov monoksid (CO),32.5
88,2006,ALBOMAY D.O.O.,CESTA ŽELEZARJEV 8,4270,JESENICE,JESENICE,CESTA ŽELEZARJEV,8,,JESENICE,"organske spojine, izražene kot skupni organski ogljik (TOC)",18.1
89,2006,ALBOMAY D.O.O.,CESTA ŽELEZARJEV 8,4270,JESENICE,JESENICE,CESTA ŽELEZARJEV,8,,JESENICE,skupni prah,29.2
90,2006,ALBOMAY D.O.O.,CESTA ŽELEZARJEV 8,4270,JESENICE,JESENICE,CESTA ŽELEZARJEV,8,,JESENICE,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",15.1
91,2006,ALCAN TOMOS D.O.O.,ŠMARSKA CESTA 4,6000,KOPER,KOPER,ŠMARSKA CESTA,4,,KOPER,ogljikov monoksid (CO),0
92,2006,ALCAN TOMOS D.O.O.,ŠMARSKA CESTA 4,6000,KOPER,KOPER,ŠMARSKA CESTA,4,,KOPER,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",9.274
93,2006,ALCAN TOMOS D.O.O.,ŠMARSKA CESTA 4,6000,KOPER,KOPER,ŠMARSKA CESTA,4,,KOPER,cink in njegove spojine (Zn),0.309
94,2006,ALCAN TOMOS D.O.O.,ŠMARSKA CESTA 4,6000,KOPER,KOPER,ŠMARSKA CESTA,4,,KOPER,"dušikovi oksidi (NO in NO2), izraženi kot NO2",132.12
95,2006,ALCAN TOMOS D.O.O.,ŠMARSKA CESTA 4,6000,KOPER,KOPER,ŠMARSKA CESTA,4,,KOPER,"fluor in njegove spojine, izražene kot HF",5.41
96,2006,ALCAN TOMOS D.O.O.,ŠMARSKA CESTA 4,6000,KOPER,KOPER,ŠMARSKA CESTA,4,,KOPER,ogljikov dioksid (CO2),0
97,2006,ALCAN TOMOS D.O.O.,ŠMARSKA CESTA 4,6000,KOPER,KOPER,ŠMARSKA CESTA,4,,KOPER,ogljikov monoksid (CO),31.166999999999998
98,2006,ALCAN TOMOS D.O.O.,ŠMARSKA CESTA 4,6000,KOPER,KOPER,ŠMARSKA CESTA,4,,KOPER,"organske spojine, izražene kot skupni organski ogljik (TOC)",146.397
99,2006,ALCAN TOMOS D.O.O.,ŠMARSKA CESTA 4,6000,KOPER,KOPER,ŠMARSKA CESTA,4,,KOPER,popolnoma fluorirani ogljikovodiki (PFC),1.546
100,2006,ALCAN TOMOS D.O.O.,ŠMARSKA CESTA 4,6000,KOPER,KOPER,ŠMARSKA CESTA,4,,KOPER,skupni prah,206.758
101,2006,ALCAN TOMOS D.O.O.,ŠMARSKA CESTA 4,6000,KOPER,KOPER,ŠMARSKA CESTA,4,,KOPER,VSOTA prašnate anorg. snovi I.,0.08299999999999999
102,2006,ALCAN TOMOS D.O.O.,ŠMARSKA CESTA 4,6000,KOPER,KOPER,ŠMARSKA CESTA,4,,KOPER,VSOTA prašnate anorg. snovi II.,1.2409999999999999
103,2006,ALCAN TOMOS D.O.O.,ŠMARSKA CESTA 4,6000,KOPER,KOPER,ŠMARSKA CESTA,4,,KOPER,VSOTA prašnate anorg. snovi III.,2.681
104,2006,ALCAN TOMOS D.O.O.,ŠMARSKA CESTA 4,6000,KOPER,KOPER,ŠMARSKA CESTA,4,,KOPER,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",30.912
105,2006,ALPINA d.d.,STROJARSKA ULICA 2,4226,ŽIRI,ŽIRI,STROJARSKA ULICA,2,,ŽIRI,"hlapne organske spojine, razen metana",12909.3
106,2006,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA KOZJANSKEGA ODREDA 25,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,25,,ŠENTJUR,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",50
107,2006,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA KOZJANSKEGA ODREDA 25,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,25,,ŠENTJUR,"antimon in njegove spojine, izražene kot Sb",0
108,2006,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA KOZJANSKEGA ODREDA 25,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,25,,ŠENTJUR,arzen in njegove spojine (As),0
109,2006,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA KOZJANSKEGA ODREDA 25,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,25,,ŠENTJUR,"baker in njegove spojine, izražene kot Cu",0
110,2006,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA KOZJANSKEGA ODREDA 25,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,25,,ŠENTJUR,cink in njegove spojine (Zn),1.1
111,2006,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA KOZJANSKEGA ODREDA 25,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,25,,ŠENTJUR,"dušikovi oksidi (NO in NO2), izraženi kot NO2",480
112,2006,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA KOZJANSKEGA ODREDA 25,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,25,,ŠENTJUR,"fluor in njegove spojine, izražene kot HF",0
113,2006,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA KOZJANSKEGA ODREDA 25,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,25,,ŠENTJUR,"kadmij in njegove spojine, izražene kot Cd",0
114,2006,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA KOZJANSKEGA ODREDA 25,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,25,,ŠENTJUR,"kobalt in njegove spojine, izražene kot Co",0
115,2006,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA KOZJANSKEGA ODREDA 25,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,25,,ŠENTJUR,"kositer in njegove spojine, izražene kot Sn",0.38
116,2006,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA KOZJANSKEGA ODREDA 25,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,25,,ŠENTJUR,"krom in njegove spojine, izražene kot Cr",0.15
117,2006,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA KOZJANSKEGA ODREDA 25,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,25,,ŠENTJUR,"mangan in njegove spojine, izražene kot Mn",0
118,2006,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA KOZJANSKEGA ODREDA 25,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,25,,ŠENTJUR,"nikelj in njegove spojine, izražene kot Ni",0
119,2006,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA KOZJANSKEGA ODREDA 25,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,25,,ŠENTJUR,ogljikov monoksid (CO),0
120,2006,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA KOZJANSKEGA ODREDA 25,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,25,,ŠENTJUR,"organske spojine, izražene kot skupni organski ogljik (TOC)",0
121,2006,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA KOZJANSKEGA ODREDA 25,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,25,,ŠENTJUR,"selen in njegove spojine, izražene kot Se",0
122,2006,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA KOZJANSKEGA ODREDA 25,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,25,,ŠENTJUR,skupni prah,41
123,2006,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA KOZJANSKEGA ODREDA 25,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,25,,ŠENTJUR,"svinec in njegove spojine, izražene kot Pb",2.9
124,2006,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA KOZJANSKEGA ODREDA 25,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,25,,ŠENTJUR,"talij in njegove spojine, izražene kot Tl",0
125,2006,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA KOZJANSKEGA ODREDA 25,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,25,,ŠENTJUR,"vanadij in njegove spojine, izražene kot V",0
