,"V skladu s Pravilnikom o prvih meritvah in obratovalnem monitoringu emisije snovi v zrak iz nepremičnih virov onesnaževanja ter o pogojih za njegovo izvajanje (Uradni list RS, št. 105/08), morajo vsi zavezanci za izvedbo emisijskega monitoringa snovi v zrak iz nepremičnih virov onesnaževanja poslati ministrstvu oceno o letnih emisijah snovi v zrak.

Na osnovi prejetih ocen o letnih emisijah snovi za leto 2016 v zrak smo na Agenciji RS za okolje zbrali podatke o letnih količinah izpuščenih snovi v zrak iz izpustov naprav in oceno razpršene emisije, ki jih objavljamo na tej spletni strani.

Na tej spletni strani so osnovni podatki o zavezancu in o letnih količinah izpuščenih snovi v zrak iz izpustov naprav ter ocene razpršene emisije snovi. Podatki so v obliki excelove tabele, tako da jih lahko poljubno razvrščate.  
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
0,Podatki o zavezancu,,,,,,Podatki o emisijah v zrak,,
1,"Leto 
poročanja",Naziv zavezanca,Lokacija zavezanca,"Poštna 
številka",Ime pošte,Občina,Onesnažilo,"Emisija snovi 
iz izpustov [Kg]","Ocena razpršene 
emisije [Kg]"
2,2016,"""MIZARSTVO MEDVED"" - MEDVED ERIH, S.P.","Trebež 21A, Artiče",8253,ARTIČE,Brežice,celotni prah,3.22000002861023,1
3,2016,"1A - AVTOLIČARSTVO, AVTOSERVIS MARIJA PLUT S.P.","STANEŽIČE 10 F, LJUBLJANA - ŠENTVID",1210,LJUBLJANA - ŠENTVID,Ljubljana,celotni prah,47.121000289917,0
4,2016,1A DIZAJN d.o.o.,IDRIJSKA CESTA 42,1360,VRHNIKA,Vrhnika,celotni prah,17.9400005340576,0
5,2016,A.S. Avtoličarstvo Plut,"STANEŽIČE 10, LJUBLJANA",1000,LJUBLJANA,Ljubljana,celotni prah,35.5200004577637,0
6,2016,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"baker in njegove spojine, izražene kot Cu",1.3944000005722,0
7,2016,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,celotni prah,1892.95095825195,133
8,2016,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"dušikovi oksidi (NO in NO2), izraženi kot NO2",23.1823000907898,0
9,2016,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"krom in njegove spojine, izražene kot Cr",10.3584003448486,0
10,2016,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"mangan in njegove spojine, izražene kot Mn",58.9631996154785,0
11,2016,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"nikelj in njegove spojine, izražene kot Ni",0.796800017356873,0
12,2016,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,poliklorirani dibenzodioksini (PCDD) in poliklorirani dibenzofurani (PCDF),5.47799982086872e-06,0
13,2016,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"svinec in njegove spojine, izražene kot Pb",18.2268009185791,0
14,2016,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,VSOTA prašnate anorg. snovi II.,19.0235996246338,0
15,2016,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,VSOTA prašnate anorg. snovi II. in III.,89.7893981933594,0
16,2016,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,VSOTA prašnate anorg. snovi III.,70.7658004760742,0
17,2016,A-Cosmos d. d.,"Celovška cesta 182, Ljubljana",1000,LJUBLJANA,Ljubljana,celotni prah,66.1010013818741,0
18,2016,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,arzen in njegove spojine (As),0.195388995110989,0
19,2016,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"baker in njegove spojine, izražene kot Cu",175.302859559655,0
20,2016,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,celotni prah,11798.964435935,1333
21,2016,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"dušikovi oksidi (NO in NO2), izraženi kot NO2",46596.8480877876,2
22,2016,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"fluor in njegove spojine, izražene kot HF",121.021600723267,0
23,2016,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"fluoridi, lahkotopni, izraženi kot F",0.326970010995865,0
24,2016,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"kadmij in njegove spojine, izražene kot Cd",10.9215101748705,0
25,2016,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"kositer in njegove spojine, izražene kot Sn",1.28707897663116,0
26,2016,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"krom in njegove spojine, izražene kot Cr",590.765080571175,0
27,2016,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"mangan in njegove spojine, izražene kot Mn",1660.06290262938,0
28,2016,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"nikelj in njegove spojine, izražene kot Ni",284.622388213873,0
29,2016,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,ogljikov monoksid (CO),4210948.82809448,0
30,2016,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"organske spojine, izražene kot skupni organski ogljik (TOC)",31830.7529907227,55
31,2016,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,poliklorirani dibenzodioksini (PCDD) in poliklorirani dibenzofurani (PCDF),7.49348519093473e-05,0
32,2016,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"selen in njegove spojine, izražene kot Se",0.63222898542881,0
33,2016,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"svinec in njegove spojine, izražene kot Pb",484.275931596756,0
34,2016,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"telur in njegove spojine, izražene kot Te",0.444225013256073,0
35,2016,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"vanadij in njegove spojine, izražene kot V",0.0173706002533436,0
36,2016,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,VSOTA prašnate anorg. snovi I. in II.,761.802368164063,0
37,2016,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"VSOTA prašnate anorg. snovi I., II. in III.",3101.29571533203,0
38,2016,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,VSOTA prašnate anorg. snovi II.,973.9006973207,2
39,2016,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,VSOTA prašnate anorg. snovi II. in III.,545.886728048325,0
40,2016,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,VSOTA prašnate anorg. snovi III.,2665.81791543961,1
41,2016,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,VSOTA rakotvorne snovi I. nev. sk.,11.3165391758084,0
42,2016,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"živo srebro in njegove spojine, izražene kot Hg",3.15424990653992,0
43,2016,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",35160.2527990341,0
44,2016,"ADIENT SLOVENJ GRADEC, d.o.o.","Pod gradom 1, Slovenj Gradec",2380,SLOVENJ GRADEC,Slovenj Gradec,celotni prah,126.957996368408,327
45,2016,"ADIENT SLOVENJ GRADEC, d.o.o.","Pod gradom 1, Slovenj Gradec",2380,SLOVENJ GRADEC,Slovenj Gradec,"organske spojine, izražene kot skupni organski ogljik (TOC)",13839.2100000381,3274
46,2016,ADK D.O.O.,"MIKLAVŠKA CESTA 59, HOČE-SLIVNICA",2311,HOČE,Hoče-Slivnica,celotni prah,160.425996780396,155
47,2016,ADK D.O.O.,"Dolane 33/a, CIRKULANE",2282,CIRKULANE,Cirkulane,celotni prah,273.58079457283,245
48,2016,ADK D.O.O.,"Dolane 33/a, CIRKULANE",2282,CIRKULANE,Cirkulane,"organske spojine, izražene kot skupni organski ogljik (TOC)",8304,510
49,2016,ADK D.O.O.,"MIKLAVŠKA CESTA 59, HOČE-SLIVNICA",2311,HOČE,Hoče-Slivnica,"organske spojine, izražene kot skupni organski ogljik (TOC)",,2070
50,2016,ADRIA MOBIL,STRAŠKA CESTA 50,8000,NOVO MESTO,Novo mesto,"organske spojine, izražene kot skupni organski ogljik (TOC)",2250,7322
51,2016,"ADRIA PLUS, d.o.o. Novo mesto",Straška cesta 50,8000,NOVO MESTO,Novo mesto,celotni prah,7.40000009536743,0
52,2016,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",3.64000010490417,0
53,2016,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,celotni prah,82.5634963512421,2
54,2016,"AERO IDA, d.o.o.",Šempeter,3311,ŠEMPETER V SAVINJSKI DOLINI,Žalec,"organske spojine, izražene kot skupni organski ogljik (TOC)",193.921604514122,0
55,2016,AGM PUNGENČAR,KAMNOLOM TRŽIŠČE,8295,TRŽIŠČE,Sevnica,celotni prah,3.9614999294281,0
56,2016,AGM PUNGENČAR,KAMNOLOM TRŽIŠČE,8295,TRŽIŠČE,Sevnica,"dušikovi oksidi (NO in NO2), izraženi kot NO2",226.259994506836,0
57,2016,"AGROMEHANIKA, proizvodnja in trgovina, Kranj, d.d.","Hrastje 52a, Kranj",4000,KRANJ,Kranj,celotni prah,48.6819994412363,44
58,2016,"AGROMEHANIKA, proizvodnja in trgovina, Kranj, d.d.","Hrastje 52a, Kranj",4000,KRANJ,Kranj,"dušikovi oksidi (NO in NO2), izraženi kot NO2",89.1200017929077,0
59,2016,"AGROMEHANIKA, proizvodnja in trgovina, Kranj, d.d.","Hrastje 52a, Kranj",4000,KRANJ,Kranj,ogljikov monoksid (CO),2.31999996304512,0
60,2016,"AGROMEHANIKA, proizvodnja in trgovina, Kranj, d.d.","Hrastje 52a, Kranj",4000,KRANJ,Kranj,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0.0375999994575977,0
61,2016,Agroruše d.o.o.,"Tovarniška cesta 27, Ruše",2342,RUŠE,Ruše,celotni prah,0.10359999909997,0
62,2016,Agroruše d.o.o.,"Tovarniška cesta 27, Ruše",2342,RUŠE,Ruše,"organske spojine, izražene kot skupni organski ogljik (TOC)",9.88000011444092,0
63,2016,"AGROSAAT d.o.o., Proizvodnja, zastopanje in trgovanje",Hodoš 1a,9205,HODOŠ-HODOS,Hodoš,celotni prah,14.5151996612549,0
