,"V skladu s Pravilnikom o prvih meritvah in obratovalnem monitoringu emisije snovi v zrak iz nepremičnih virov onesnaževanja ter o pogojih za njegovo izvajanje (Uradni list RS, št. 105/08), morajo vsi zavezanci za izvedbo emisijskega monitoringa snovi v zrak iz nepremičnih virov onesnaževanja poslati ministrstvu oceno o letnih emisijah snovi v zrak.

Na osnovi prejetih ocen o letnih emisijah snovi za leto 2018 v zrak smo na Agenciji RS za okolje zbrali podatke o letnih količinah izpuščenih snovi v zrak iz izpustov naprav in oceno razpršene emisije, ki jih objavljamo na tej spletni strani.

Na tej spletni strani so osnovni podatki o zavezancu in o letnih količinah izpuščenih snovi v zrak iz izpustov naprav ter ocene razpršene emisije snovi. Podatki so v obliki excelove tabele, tako da jih lahko poljubno razvrščate.  
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
0,Podatki o zavezancu,,,,,,Podatki o emisijah v zrak,,
1,"Leto 
poročanja",,Lokacija zavezanca,"Poštna 
številka",Ime pošte,Občina,Onesnažilo,"Emisija snovi 
iz izpustov [Kg]","Ocena razpršene 
emisije [Kg]"
926,2018,"JATA EMONA d.o.o., Mešalnica krmil PE Ajdovščina","Tovarniška cesta 14, Ajdovščina",5270,AJDOVŠČINA,Ajdovščina,celotni prah,355.119995117188,5
927,2018,"JATA EMONA d.o.o., PE Enota krmila Ljutomer","Kolodvorska ulica 3A, Ljutomer",9240,LJUTOMER,Ljutomer,celotni prah,276.200001955032,10
928,2018,"JATA EMONA, D.O.O. Farma Duplica",Korenova cesta 2,1241,KAMNIK,Kamnik,amonijak (NH3),,41400
929,2018,"JATA EMONA, D.O.O. Zalog",Agrokombinatska 84,1000,LJUBLJANA,Ljubljana,celotni prah,,2838
930,2018,"JATA EMONA, D.O.O. Zalog",Agrokombinatska 84,1000,LJUBLJANA,Ljubljana,amonijak (NH3),,9971
931,2018,Javne službe Ptuj d.o.o.,Cero Gajke- Dornavska cesta,2250,PTUJ,Ptuj,metan (CH4),32893.05078125,199282
932,2018,Javne službe Ptuj d.o.o.,Cero Gajke- Dornavska cesta,2250,PTUJ,Ptuj,ogljikov dioksid (CO2),,638482
933,2018,Javno komunalno podjetje  Komunala Kočevje  d.o.o.,"Tesarska ulica 10, 1330 Kočevje",1330,KOČEVJE,Kočevje,celotni prah,0.873600006103516,0
934,2018,Javno komunalno podjetje  Komunala Kočevje  d.o.o.,"Tesarska ulica 10, 1330 Kočevje",1330,KOČEVJE,Kočevje,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",3.91499996185303,0
935,2018,Javno komunalno podjetje  Komunala Kočevje  d.o.o.,"Tesarska ulica 10, 1330 Kočevje",1330,KOČEVJE,Kočevje,ogljikov monoksid (CO),42.5530014038086,0
936,2018,Javno komunalno podjetje  Komunala Kočevje  d.o.o.,"Tesarska ulica 10, 1330 Kočevje",1330,KOČEVJE,Kočevje,"dušikovi oksidi (NO in NO2), izraženi kot NO2",48.9569988250732,0
937,2018,Javno komunalno podjetje  Komunala Kočevje  d.o.o.,"Tesarska ulica 10, 1330 Kočevje",1330,KOČEVJE,Kočevje,"organske spojine, izražene kot skupni organski ogljik (TOC)",153.753601074219,0
938,2018,Javno komunalno podjetje Grosuplje d.o.o.,"CESTA NA KRKO 7, IVANČNA GORICA",1290,GROSUPLJE,Ivančna Gorica,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0.118260003626347,0
939,2018,Javno komunalno podjetje Grosuplje d.o.o.,"CESTA NA KRKO 7, IVANČNA GORICA",1290,GROSUPLJE,Ivančna Gorica,"dušikovi oksidi (NO in NO2), izraženi kot NO2",1.24091994762421,0
940,2018,Javno komunalno podjetje Grosuplje d.o.o.,"CESTA NA KRKO 7, IVANČNA GORICA",1290,GROSUPLJE,Ivančna Gorica,metan (CH4),,141351
941,2018,Javno komunalno podjetje Grosuplje d.o.o.,"CESTA NA KRKO 7, IVANČNA GORICA",1290,GROSUPLJE,Ivančna Gorica,ogljikov dioksid (CO2),7031.04296875,430828
942,2018,Javno komunalno podjetje KOMUNALA KOČEVJE D.O.O.,Odlagališče nenevarnih odpadkov Mozelj,1330,KOČEVJE,Kočevje,metan (CH4),,158087
943,2018,Javno komunalno podjetje KOMUNALA KOČEVJE D.O.O.,Odlagališče nenevarnih odpadkov Mozelj,1330,KOČEVJE,Kočevje,ogljikov dioksid (CO2),,434739
944,2018,JAVNO PODJETJE CČN DOMŽALE - KAMNIK d.o.o.,"Študljanska 91, 1230 Domžale",1230,DOMŽALE,Domžale,celotni prah,2.07480001449585,0
945,2018,JAVNO PODJETJE CČN DOMŽALE - KAMNIK d.o.o.,"Študljanska 91, 1230 Domžale",1230,DOMŽALE,Domžale,"organske spojine, izražene kot skupni organski ogljik (TOC)",52.9776000976563,0
946,2018,JAVNO PODJETJE CČN DOMŽALE - KAMNIK d.o.o.,"Študljanska 91, 1230 Domžale",1230,DOMŽALE,Domžale,formaldehid (CH2O),418.599990844727,0
947,2018,JAVNO PODJETJE CČN DOMŽALE - KAMNIK d.o.o.,"Študljanska 91, 1230 Domžale",1230,DOMŽALE,Domžale,ogljikov monoksid (CO),5035.69364476204,0
948,2018,JAVNO PODJETJE CČN DOMŽALE - KAMNIK d.o.o.,"Študljanska 91, 1230 Domžale",1230,DOMŽALE,Domžale,"dušikovi oksidi (NO in NO2), izraženi kot NO2",7654.15012407303,0
949,2018,Javno podjetje Center za ravnanje z odpadki Puconci d.o.o.,"Vaneča 81/b, Puconci",9201,PUCONCI,Puconci,amonijak (NH3),3.58175992965698,0
950,2018,Javno podjetje Center za ravnanje z odpadki Puconci d.o.o.,"Vaneča 81/b, Puconci",9201,PUCONCI,Puconci,celotni prah,26.2080001831055,1226
951,2018,Javno podjetje Center za ravnanje z odpadki Puconci d.o.o.,"Vaneča 81/b, Puconci",9201,PUCONCI,Puconci,metan (CH4),55668.140625,350785
952,2018,Javno podjetje Center za ravnanje z odpadki Puconci d.o.o.,"Vaneča 81/b, Puconci",9201,PUCONCI,Puconci,ogljikov dioksid (CO2),,1117746
953,2018,JAVNO PODJETJE CERO PUCONCI d.o.o.-ODLAGALIŠČE LENDAVA,DOLGA VAS 109,9220,LENDAVA,Lendava,metan (CH4),,146891
954,2018,JAVNO PODJETJE CERO PUCONCI d.o.o.-ODLAGALIŠČE LENDAVA,DOLGA VAS 109,9220,LENDAVA,Lendava,ogljikov dioksid (CO2),,403950
955,2018,JAVNO PODJETJE ENERGETIKA  D.O.O.,"VEROVŠKOVA ULICA 62, LJUBLJANA",1000,LJUBLJANA,Ljubljana,celotni prah,25.1829995065928,0
956,2018,JAVNO PODJETJE ENERGETIKA  D.O.O.,"VEROVŠKOVA ULICA 62, LJUBLJANA",1000,LJUBLJANA,Ljubljana,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",62.6390018463135,0
957,2018,JAVNO PODJETJE ENERGETIKA  D.O.O.,"VEROVŠKOVA ULICA 62, LJUBLJANA",1000,LJUBLJANA,Ljubljana,ogljikov monoksid (CO),4242.43200145662,0
958,2018,JAVNO PODJETJE ENERGETIKA  D.O.O.,"VEROVŠKOVA ULICA 62, LJUBLJANA",1000,LJUBLJANA,Ljubljana,"dušikovi oksidi (NO in NO2), izraženi kot NO2",14744.7649888992,0
959,2018,"JAVNO PODJETJE ENERGETIKA LJUBLJANA D.O.O., ENOTA TE-TOL","TOPLARNIŠKA ULICA 19, LJUBLJANA",1000,LJUBLJANA,Ljubljana,poliklorirani dibenzodioksini (PCDD) in poliklorirani dibenzofurani (PCDF),2.79040000350506e-06,0
960,2018,"JAVNO PODJETJE ENERGETIKA LJUBLJANA D.O.O., ENOTA TE-TOL","TOPLARNIŠKA ULICA 19, LJUBLJANA",1000,LJUBLJANA,Ljubljana,"živo srebro in njegove spojine, izražene kot Hg",0.418559998273849,0
961,2018,"JAVNO PODJETJE ENERGETIKA LJUBLJANA D.O.O., ENOTA TE-TOL","TOPLARNIŠKA ULICA 19, LJUBLJANA",1000,LJUBLJANA,Ljubljana,ogljikov monoksid (CO),124681,0
962,2018,"JAVNO PODJETJE ENERGETIKA LJUBLJANA D.O.O., ENOTA TE-TOL","TOPLARNIŠKA ULICA 19, LJUBLJANA",1000,LJUBLJANA,Ljubljana,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",440289,0
963,2018,"JAVNO PODJETJE ENERGETIKA LJUBLJANA D.O.O., ENOTA TE-TOL","TOPLARNIŠKA ULICA 19, LJUBLJANA",1000,LJUBLJANA,Ljubljana,"dušikovi oksidi (NO in NO2), izraženi kot NO2",802701,0
964,2018,"JAVNO PODJETJE ENERGETIKA LJUBLJANA D.O.O., ENOTA TE-TOL","TOPLARNIŠKA ULICA 19, LJUBLJANA",1000,LJUBLJANA,Ljubljana,celotni prah,22669,44
965,2018,Javno podjetje Komunala Brežice d.o.o.,Cesta prvih borcev 18,8250,BREŽICE,Brežice,metan (CH4),,88100
966,2018,Javno podjetje Komunala Brežice d.o.o.,Cesta prvih borcev 18,8250,BREŽICE,Brežice,ogljikov dioksid (CO2),,233800
967,2018,JAVNO PODJETJE KOMUNALA ILIRSKA BISTRICA D.O.O.-DEPONIJA JELŠANE,JELŠANE,6250,ILIRSKA BISTRICA,Ilirska Bistrica,metan (CH4),,80482
968,2018,JAVNO PODJETJE KOMUNALA ILIRSKA BISTRICA D.O.O.-DEPONIJA JELŠANE,JELŠANE,6250,ILIRSKA BISTRICA,Ilirska Bistrica,ogljikov dioksid (CO2),,221325
969,2018,JAVNO PODJETJE KOMUNALA RADEČE d.o.o.,Titova 107,1433,RADEČE,Radeče,metan (CH4),,8400
970,2018,JAVNO PODJETJE KOMUNALA RADEČE d.o.o.,Titova 107,1433,RADEČE,Radeče,ogljikov dioksid (CO2),,118500
971,2018,JAVNO PODJETJE KOMUNALA SLOVENJ GRADEC D.O.O.,"PAMEČE 177A, SLOVENJ GRADEC",2380,SLOVENJ GRADEC,Slovenj Gradec,celotni prah,41.4846000671387,0
972,2018,JAVNO PODJETJE KOMUNALA SLOVENJ GRADEC D.O.O.,"PAMEČE 177A, SLOVENJ GRADEC",2380,SLOVENJ GRADEC,Slovenj Gradec,ogljikov monoksid (CO),364.062999725342,0
973,2018,JAVNO PODJETJE KOMUNALA SLOVENJ GRADEC D.O.O.,"PAMEČE 177A, SLOVENJ GRADEC",2380,SLOVENJ GRADEC,Slovenj Gradec,"dušikovi oksidi (NO in NO2), izraženi kot NO2",7590.70703125,0
974,2018,JAVNO PODJETJE KOMUNALA SLOVENJ GRADEC D.O.O.,"PAMEČE 177A, SLOVENJ GRADEC",2380,SLOVENJ GRADEC,Slovenj Gradec,"organske spojine, izražene kot skupni organski ogljik (TOC)",30.4699993133545,3
975,2018,"JAVNO PODJETJE KOMUNALA ZAGORJE, d.o.o., Kotlarna Zagorje","CESTA 20.JULIJA 23, ZAGORJE OB SAVI",1410,ZAGORJE OB SAVI,Zagorje ob Savi,ogljikov monoksid (CO),516.671997070313,0
976,2018,"JAVNO PODJETJE KOMUNALA ZAGORJE, d.o.o., Kotlarna Zagorje","CESTA 20.JULIJA 23, ZAGORJE OB SAVI",1410,ZAGORJE OB SAVI,Zagorje ob Savi,"dušikovi oksidi (NO in NO2), izraženi kot NO2",8510.18359375,0
977,2018,"JAVNO PODJETJE KOMUNALA ZAGORJE, d.o.o., Kotlarna Zagorje","CESTA 20.JULIJA 23, ZAGORJE OB SAVI",1410,ZAGORJE OB SAVI,Zagorje ob Savi,celotni prah,70.5456008911133,20
978,2018,"Javno podjetje Ljubljanski potniški promet, d.o.o.","Celovška cesta 160, Ljubljana",1000,LJUBLJANA,Ljubljana,"organske spojine, izražene kot skupni organski ogljik (TOC)",0.441000014543533,0
979,2018,"Javno podjetje Ljubljanski potniški promet, d.o.o.","Celovška cesta 160, Ljubljana",1000,LJUBLJANA,Ljubljana,celotni prah,24.9270002283156,0
980,2018,"JAVOR Opažne plošče, lesna industrija, d.o.o.","Belsko 2, Postojna",6230,POSTOJNA,Postojna,"organske spojine, izražene kot skupni organski ogljik (TOC)",120.28800201416,0
981,2018,"JAVOR Opažne plošče, lesna industrija, d.o.o.","Belsko 2, Postojna",6230,POSTOJNA,Postojna,ogljikov monoksid (CO),197.615997314453,0
982,2018,"JAVOR Opažne plošče, lesna industrija, d.o.o.","Belsko 2, Postojna",6230,POSTOJNA,Postojna,"dušikovi oksidi (NO in NO2), izraženi kot NO2",5928.47998046875,0
983,2018,"JAVOR Opažne plošče, lesna industrija, d.o.o.","Belsko 2, Postojna",6230,POSTOJNA,Postojna,celotni prah,450.220794677734,45
984,2018,JE & GR d.o.o.,Cesta 9.avgusta 100,1410,ZAGORJE OB SAVI,Zagorje ob Savi,"dušikovi oksidi (NO in NO2), izraženi kot NO2",0,1
985,2018,JE & GR d.o.o.,Cesta 9.avgusta 100,1410,ZAGORJE OB SAVI,Zagorje ob Savi,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0,1
986,2018,JE & GR d.o.o.,Cesta 9.avgusta 100,1410,ZAGORJE OB SAVI,Zagorje ob Savi,ogljikov monoksid (CO),48.1599998474121,1
987,2018,JE & GR d.o.o.,Cesta 9.avgusta 100,1410,ZAGORJE OB SAVI,Zagorje ob Savi,celotni prah,19.2639999389648,2
988,2018,JE & GR d.o.o. Podvine,Podvine 22a,1410,ZAGORJE OB SAVI,Zagorje ob Savi,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0,1
989,2018,JE & GR d.o.o. Podvine,Podvine 22a,1410,ZAGORJE OB SAVI,Zagorje ob Savi,"dušikovi oksidi (NO in NO2), izraženi kot NO2",0,1
990,2018,JE & GR d.o.o. Podvine,Podvine 22a,1410,ZAGORJE OB SAVI,Zagorje ob Savi,celotni prah,22.2912006378174,2
991,2018,JE & GR d.o.o. Podvine,Podvine 22a,1410,ZAGORJE OB SAVI,Zagorje ob Savi,ogljikov monoksid (CO),2498.01597595215,10
992,2018,"JEKO d.o.o., k.o. Mala Mežakla","CESTA MARŠALA TITA 51, JESENICE",4270,JESENICE,Jesenice,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",225.938400268555,0
993,2018,"JEKO d.o.o., k.o. Mala Mežakla","CESTA MARŠALA TITA 51, JESENICE",4270,JESENICE,Jesenice,"dušikovi oksidi (NO in NO2), izraženi kot NO2",392.027160644531,0
994,2018,"JEKO d.o.o., k.o. Mala Mežakla","CESTA MARŠALA TITA 51, JESENICE",4270,JESENICE,Jesenice,metan (CH4),,157306
995,2018,"JEKO d.o.o., k.o. Mala Mežakla","CESTA MARŠALA TITA 51, JESENICE",4270,JESENICE,Jesenice,ogljikov dioksid (CO2),1973914,320438
996,2018,JERA mix d.o.o.,"Begunje 67, 1382 BEGUNJE PRI CERKNICI",1382,BEGUNJE PRI CERKNICI,Cerknica,celotni prah,83.0046997070313,0
997,2018,JERA mix d.o.o.,"Begunje 67, 1382 BEGUNJE PRI CERKNICI",1382,BEGUNJE PRI CERKNICI,Cerknica,"organske spojine, izražene kot skupni organski ogljik (TOC)",1116.66180419922,17844
998,2018,JERUZALEM  SAT-OLJARNA IN MEŠALNICA SREDIŠČE  D.O.O.,"Ljutomerska cesta 4, SREDIŠČE OB DRAVI",2277,SREDIŠČE OB DRAVI,Središče ob Dravi,celotni prah,0.585600018501282,0
999,2018,JERUZALEM ORMOŽ SAT D.O.O.,BERCETOVA 26,2277,SREDIŠČE OB DRAVI,Ormož,celotni prah,162.015993952751,0
1000,2018,JERUZALEM ORMOŽ SAT D.O.O.,BERCETOVA 26,2277,SREDIŠČE OB DRAVI,Ormož,"dušikovi oksidi (NO in NO2), izraženi kot NO2",757.814392089844,0
1001,2018,JKP d.o.o. SLOVENSKE KONJICE,CELJSKA CESTA 3,3210,SLOVENSKE KONJICE,Slovenske Konjice,vodikov sulfid (H2S),,1
1002,2018,JKP d.o.o. SLOVENSKE KONJICE,CELJSKA CESTA 3,3210,SLOVENSKE KONJICE,Slovenske Konjice,metan (CH4),,201240
1003,2018,JKP d.o.o. SLOVENSKE KONJICE,CELJSKA CESTA 3,3210,SLOVENSKE KONJICE,Slovenske Konjice,ogljikov dioksid (CO2),,637569
1004,2018,JKP Dravograd d.o.o.,Meža 143,2370,DRAVOGRAD,Dravograd,metan (CH4),,87582
1005,2018,JKP Dravograd d.o.o.,Meža 143,2370,DRAVOGRAD,Dravograd,ogljikov dioksid (CO2),,294784
1006,2018,"JKP Žalec, d.o.o.",Ulica Nade Cilenšek 5,3310,ŽALEC,Žalec,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0.0252000000327826,0
1007,2018,"JKP Žalec, d.o.o.",Ulica Nade Cilenšek 5,3310,ŽALEC,Žalec,celotni prah,0.665000021457672,0
1008,2018,"JKP Žalec, d.o.o.",Ulica Nade Cilenšek 5,3310,ŽALEC,Žalec,formaldehid (CH2O),30.5900001525879,0
1009,2018,"JKP Žalec, d.o.o.",Ulica Nade Cilenšek 5,3310,ŽALEC,Žalec,ogljikov monoksid (CO),391.892211994156,0
1010,2018,"JKP Žalec, d.o.o.",Ulica Nade Cilenšek 5,3310,ŽALEC,Žalec,"dušikovi oksidi (NO in NO2), izraženi kot NO2",564.788011789322,0
1011,2018,Jošt hotel interier d.o.o.,"CESTA NA KRKO 24, 1290 GROSUPLJE",1290,GROSUPLJE,Grosuplje,"organske spojine, izražene kot skupni organski ogljik (TOC)",10.8000001907349,0
1012,2018,Jošt hotel interier d.o.o.,"CESTA NA KRKO 24, 1290 GROSUPLJE",1290,GROSUPLJE,Grosuplje,celotni prah,219.453997448087,0
1013,2018,Jošt hotel interier d.o.o.,"CESTA NA KRKO 24, 1290 GROSUPLJE",1290,GROSUPLJE,Grosuplje,ogljikov monoksid (CO),783.400024414063,0
1014,2018,Jošt hotel interier d.o.o.,"CESTA NA KRKO 24, 1290 GROSUPLJE",1290,GROSUPLJE,Grosuplje,"dušikovi oksidi (NO in NO2), izraženi kot NO2",1388.80004882813,0
1015,2018,JOŽE HEDL S.P.,"SPODNJA VIŽINGA 14, RADLJE OB DRAVI",2360,RADLJE OB DRAVI,Radlje ob Dravi,celotni prah,,1591
1016,2018,JOŽE HEDL S.P.,"SPODNJA VIŽINGA 14, RADLJE OB DRAVI",2360,RADLJE OB DRAVI,Radlje ob Dravi,amonijak (NH3),,5590
1017,2018,JP KOMUNALA CERKNICA,"NOTRANJSKA CESTA 44, CERKNICA",1381,RAKEK,Cerknica,metan (CH4),,93400
1018,2018,JP KOMUNALA CERKNICA,"NOTRANJSKA CESTA 44, CERKNICA",1381,RAKEK,Cerknica,ogljikov dioksid (CO2),,314100
1019,2018,"JP KOMUNALNO PODJETJE VRHNIKA, d.o.o.-deponija Tojnice Vrhnika",Pot na Tojnice 40,1360,VRHNIKA,Vrhnika,metan (CH4),,30590
1020,2018,"JP KOMUNALNO PODJETJE VRHNIKA, d.o.o.-deponija Tojnice Vrhnika",Pot na Tojnice 40,1360,VRHNIKA,Vrhnika,ogljikov dioksid (CO2),,84122
1021,2018,JP KSP LITIJA D.O.O.,"PONOVIŠKA CESTA 15, LITIJA",1270,LITIJA,Litija,metan (CH4),,56300
1022,2018,JP KSP LITIJA D.O.O.,"PONOVIŠKA CESTA 15, LITIJA",1270,LITIJA,Litija,ogljikov dioksid (CO2),,110000
1023,2018,"JP VODOVOD - KANALIZACIJA d.o.o., CENTRALNA ČISTILNA NAPRAVA LJUBLJANA,","CESTA V PROD 100, 1000 LJUBLJANA",1000,LJUBLJANA,Ljubljana,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",4.36800003051758,0
1024,2018,"JP VODOVOD - KANALIZACIJA d.o.o., CENTRALNA ČISTILNA NAPRAVA LJUBLJANA,","CESTA V PROD 100, 1000 LJUBLJANA",1000,LJUBLJANA,Ljubljana,amonijak (NH3),11.3568000793457,0
1025,2018,"JP VODOVOD - KANALIZACIJA d.o.o., CENTRALNA ČISTILNA NAPRAVA LJUBLJANA,","CESTA V PROD 100, 1000 LJUBLJANA",1000,LJUBLJANA,Ljubljana,celotni prah,26.2080001831055,0
1026,2018,"JP VODOVOD - KANALIZACIJA d.o.o., CENTRALNA ČISTILNA NAPRAVA LJUBLJANA,","CESTA V PROD 100, 1000 LJUBLJANA",1000,LJUBLJANA,Ljubljana,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",202.001491546631,0
1027,2018,"JP VODOVOD - KANALIZACIJA d.o.o., CENTRALNA ČISTILNA NAPRAVA LJUBLJANA,","CESTA V PROD 100, 1000 LJUBLJANA",1000,LJUBLJANA,Ljubljana,ogljikov monoksid (CO),235.593097567558,0
1028,2018,"JP VODOVOD - KANALIZACIJA d.o.o., CENTRALNA ČISTILNA NAPRAVA LJUBLJANA,","CESTA V PROD 100, 1000 LJUBLJANA",1000,LJUBLJANA,Ljubljana,"dušikovi oksidi (NO in NO2), izraženi kot NO2",259.389709472656,0
1029,2018,"JP VODOVOD - KANALIZACIJA d.o.o., CENTRALNA ČISTILNA NAPRAVA LJUBLJANA,","CESTA V PROD 100, 1000 LJUBLJANA",1000,LJUBLJANA,Ljubljana,"organske spojine, izražene kot skupni organski ogljik (TOC)",833.624374389648,0
1030,2018,JP VODOVOD-KANALIZACIJA d.o.o. ČRNUČE,Ulica Koroškega bataljona 11,1000,LJUBLJANA,Ljubljana,vodikov sulfid (H2S),25.2794990539551,0
