,"V skladu s Pravilnikom o prvih meritvah in obratovalnem monitoringu emisije snovi v zrak iz nepremičnih virov onesnaževanja ter o pogojih za njegovo izvajanje (Uradni list RS, št. 105/08), morajo vsi zavezanci za izvedbo emisijskega monitoringa snovi v zrak iz nepremičnih virov onesnaževanja poslati ministrstvu oceno o letnih emisijah snovi v zrak.

Na osnovi prejetih ocen o letnih emisijah snovi za leto 2012 v zrak smo na Agenciji RS za okolje zbrali podatke o letnih količinah izpuščenih snovi v zrak iz izpustov naprav in oceno razpršene emisije, ki jih objavljamo na tej spletni strani.

Na tej spletni strani so osnovni podatki o zavezancu in o letnih količinah izpuščenih snovi v zrak iz izpustov naprav ter ocene razpršene emisije snovi. Podatki so v obliki excelove tabele, tako da jih lahko poljubno razvrščate.  
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
0,Podatki o zavezancu,,,,,,Podatki o emisijah v zrak,,
1,"Leto 
poročanja",Naziv zavezanca,Lokacija zavezanca,"Poštna 
številka",Ime pošte,Občina,Onesnažilo,"Emisija snovi 
iz izpustov [Kg]","Ocena razpršene 
emisije [Kg]"
2,2012,A.R.C. ZDENKO FRIDAU S.P. ,"CINKARNIŠKA POT 19, CELJE",3000,CELJE,Celje,celotni prah,30.501649856567383,0
3,2012,A.S. Avtoličarstvo Plut,"STANEŽIČE 10, LJUBLJANA",1000,LJUBLJANA,Ljubljana,celotni prah,16.799999237060547,0
4,2012,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,VSOTA prašnate anorg. snovi II.,7.436699867248535,0
5,2012,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"dušikovi oksidi (NO in NO2), izraženi kot NO2",59.158400535583496,0
6,2012,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,celotni prah,2441.486683368683,157
7,2012,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"baker in njegove spojine, izražene kot Cu",1.0092799663543701,0
8,2012,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"krom in njegove spojine, izražene kot Cr",1.434000015258789,0
9,2012,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"mangan in njegove spojine, izražene kot Mn",21.77899932861328,0
10,2012,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,ogljikov monoksid (CO),31872,0
11,2012,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,poliklorirani dibenzodioksini (PCDD) in poliklorirani dibenzofurani (PCDF),6.3743900682311505e-06,0
12,2012,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"svinec in njegove spojine, izražene kot Pb",7.436699867248535,0
13,2012,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,VSOTA prašnate anorg. snovi I. in II.,7.436699867248535,0
14,2012,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,VSOTA prašnate anorg. snovi I. in III.,24.435199737548828,0
15,2012,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,VSOTA prašnate anorg. snovi II. in III.,31.871999740600586,0
16,2012,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,VSOTA prašnate anorg. snovi III.,24.435199737548828,0
17,2012,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",1009.280029296875,0
18,2012,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,VSOTA prašnate anorg. snovi II.,385.29469321481884,2
19,2012,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,ogljikov monoksid (CO),6503.35009765625,0
20,2012,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,klor (Cl2),38.775001525878906,0
21,2012,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"baker in njegove spojine, izražene kot Cu",29.727480113506317,0
22,2012,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"svinec in njegove spojine, izražene kot Pb",214.4661745429039,0
23,2012,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"organske spojine, izražene kot skupni organski ogljik (TOC)",19237.9434967041,47
24,2012,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"nikelj in njegove spojine, izražene kot Ni",168.21448172442615,0
25,2012,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,VSOTA prašnate anorg. snovi II. in III.,719.2979526147246,0
26,2012,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,poliklorirani dibenzodioksini (PCDD) in poliklorirani dibenzofurani (PCDF),4.98897002216836e-05,0
27,2012,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"VSOTA prašnate anorg. snovi I., II. in III.",345.156005859375,0
28,2012,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,VSOTA prašnate anorg. snovi I. in II.,126.79199981689453,0
29,2012,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"kadmij in njegove spojine, izražene kot Cd",9.571858039591461,0
30,2012,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",40121.19921875,0
31,2012,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"fluor in njegove spojine, izražene kot HF",321.4119987487793,0
32,2012,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,VSOTA rakotvorne snovi I. nev. sk.,9.779658047948033,0
33,2012,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"dušikovi oksidi (NO in NO2), izraženi kot NO2",29192.03564453125,2
34,2012,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,VSOTA prašnate anorg. snovi III.,707.7167074233294,1
35,2012,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"kositer in njegove spojine, izražene kot Sn",0.07701490074396133,0
36,2012,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,celotni prah,15531.980340957642,1262
37,2012,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"mangan in njegove spojine, izražene kot Mn",188.0235288143158,0
38,2012,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"krom in njegove spojine, izražene kot Cr",334.00348657369614,0
39,2012,ADK D.O.O.,"Dolane 33/a, CIRKULANE",2282,CIRKULANE,Cirkulane,celotni prah,76.40639972686768,4
40,2012,ADK D.O.O.,"Dolane 33/a, CIRKULANE",2282,CIRKULANE,Cirkulane,"organske spojine, izražene kot skupni organski ogljik (TOC)",8304,600
41,2012,ADK D.O.O.,"MIKLAVŠKA CESTA 59, HOČE-SLIVNICA",2311,HOČE,Hoče-Slivnica,celotni prah,385.99999618530273,19
42,2012,ADRIA MOBIL,STRAŠKA CESTA 50,8000,NOVO MESTO,Novo mesto,"organske spojine, izražene kot skupni organski ogljik (TOC)",2049,0
43,2012,"ADRIA PLUS, d.o.o. Novo mesto ",Straška cesta 50,8000,NOVO MESTO,Novo mesto,celotni prah,4.162499904632568,0
44,2012,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,formaldehid (CH2O),0.10559999942779541,0
45,2012,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,"baker in njegove spojine, izražene kot Cu",0.01899999938905239,0
46,2012,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,celotni prah,24.816399574279785,2
47,2012,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,"dušikovi oksidi (NO in NO2), izraženi kot NO2",57.79999923706055,0
48,2012,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,arzen in njegove spojine (As),0.01899999938905239,0
49,2012,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,VSOTA prašnate anorg. snovi III.,0.01899999938905239,0
50,2012,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,"fluor in njegove spojine, izražene kot HF",2.569999933242798,0
51,2012,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,"hlapne organske spojine, razen metana",8.69320011138916,0
52,2012,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,"kadmij in njegove spojine, izražene kot Cd",0.03700000047683716,0
53,2012,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,"krom in njegove spojine, izražene kot Cr",0.01899999938905239,0
54,2012,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,"nikelj in njegove spojine, izražene kot Ni",0.01899999938905239,0
55,2012,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,"svinec in njegove spojine, izražene kot Pb",0.34599998593330383,0
56,2012,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,VSOTA prašnate anorg. snovi II.,0.34599998593330383,0
57,2012,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",80.19999694824219,0
58,2012,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",1.6540000438690186,0
59,2012,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,VSOTA rakotvorne snovi I. nev. sk.,0.03700000047683716,0
60,2012,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,VSOTA prašnate anorg. snovi II. in III.,0.34599998593330383,0
61,2012,AERO D.D.,Tovarniška cesta 23,3311,ŠEMPETER V SAVINJSKI DOLINI,Celje,celotni prah,21.217679381370544,0
62,2012,AERO D.D.,Tovarniška cesta 23,3311,ŠEMPETER V SAVINJSKI DOLINI,Celje,amonijak (NH3),810.8111867904663,0
